num_atoms,num_res,load,process,run,total,pdbid
2302,285,0.03588151931762695,0.002930879592895508,0.041579246520996094,0.08039164543151855,5lvp
2253,117,0.034700870513916016,0.05870771408081055,0.040917396545410156,0.13432598114013672,6dme
8187,1009,0.1251208782196045,0.008806228637695312,0.15670394897460938,0.2906310558319092,6lpf
1536,190,0.024036645889282227,0.3295481204986572,0.036363840103149414,0.38994860649108887,4ai5
4496,580,0.07082223892211914,0.005055427551269531,0.08281111717224121,0.15868878364562988,2xbj
1993,252,0.03358864784240723,0.15259504318237305,0.03650093078613281,0.22268462181091309,2duq
2126,271,0.03497672080993652,0.04567217826843262,0.038190364837646484,0.11883926391601562,2an3
1991,248,0.033003807067871094,0.053177595138549805,0.03628969192504883,0.12247109413146973,6cfv
6226,794,0.09823966026306152,0.006875514984130859,0.11688637733459473,0.2220015525817871,3sg5
2473,316,0.04283618927001953,0.22057604789733887,0.04447126388549805,0.30788350105285645,2wb0
1540,188,0.02449655532836914,0.07543206214904785,0.03661298751831055,0.13654160499572754,2g3k
2522,326,0.03804922103881836,0.018954992294311523,0.045387983322143555,0.10239219665527344,6v45
4682,657,0.06828474998474121,0.03658556938171387,0.08583235740661621,0.1907026767730713,6ke3
1803,231,0.02987217903137207,0.16521596908569336,0.03658699989318848,0.2316751480102539,4a3x
3954,501,0.06221508979797363,0.010071516036987305,0.07208490371704102,0.14437150955200195,7cna
3688,178,0.05748701095581055,0.10561060905456543,0.06690478324890137,0.23000240325927734,3rg5
2021,258,0.031194210052490234,0.11483359336853027,0.03672957420349121,0.18275737762451172,3dxn
1935,235,0.04945492744445801,0.03246593475341797,0.03682351112365723,0.1187443733215332,6w5o
1436,200,0.027683019638061523,0.04919862747192383,0.036293983459472656,0.11317563056945801,4zgg
6647,841,0.09599184989929199,0.007503032684326172,0.12455463409423828,0.22804951667785645,3koz
1908,239,0.0293271541595459,0.2532351016998291,0.03700113296508789,0.3195633888244629,2glu
1478,188,0.023327350616455078,0.052503347396850586,0.03666210174560547,0.11249279975891113,5qne
3567,464,0.05614209175109863,0.0044803619384765625,0.06466174125671387,0.12528419494628906,4hv4
1999,261,0.031626224517822266,0.11444592475891113,0.036992549896240234,0.18306469917297363,1ftm
2069,259,0.03529691696166992,0.04558134078979492,0.0373685359954834,0.11824679374694824,6vua
3151,400,0.04975247383117676,0.03544187545776367,0.05690574645996094,0.14210009574890137,3udp
6266,808,0.09297990798950195,0.0390925407409668,0.11701226234436035,0.2490847110748291,4y4f
1556,200,0.025348901748657227,0.23980426788330078,0.036715030670166016,0.301868200302124,6yud
2529,333,0.03725910186767578,0.020690441131591797,0.0455632209777832,0.10351276397705078,5uwv
2996,371,0.04492688179016113,0.05867409706115723,0.054015159606933594,0.15761613845825195,2zf4
7776,989,0.14560461044311523,0.0084991455078125,0.1480238437652588,0.3021275997161865,2fge
3360,433,0.050470829010009766,0.0926215648651123,0.06103777885437012,0.2041301727294922,3h3u
3499,443,0.05508828163146973,0.08331894874572754,0.06349372863769531,0.20190095901489258,4buc
2138,274,0.03164267539978027,0.11140632629394531,0.03825640678405762,0.1813054084777832,2ffi
3845,469,0.055695295333862305,0.004715442657470703,0.06997442245483398,0.130385160446167,2oh2
2144,269,0.03695511817932129,0.12052154541015625,0.038364410400390625,0.19584107398986816,4m68
4775,550,0.07602167129516602,0.013270139694213867,0.0874032974243164,0.1766951084136963,6ozo
